id,zip,primary_city,state,county,timezone,latitude,longitude,country,estimated_population
25305,57469,Redfield,SD,Spink County,,44.87,-98.52,US,2606
25306,57470,Rockham,SD,Faulk County,America/Chicago,44.9,-98.82,US,0
25307,57471,Roscoe,SD,Edmunds County,America/Chicago,45.45,-99.33,US,573
25308,57472,Selby,SD,Walworth County,America/Chicago,45.5,-100.03,US,848
25309,57473,Seneca,SD,Faulk County,America/Chicago,45.06,-99.5,US,0
25310,57474,Stratford,SD,Brown County,America/Chicago,45.31,-98.3,US,0
25311,57475,Tolstoy,SD,Potter County,America/Chicago,45.2,-99.61,US,0
25312,57476,Tulare,SD,Spink County,,44.73,-98.5,US,0
25313,57477,Turton,SD,Spink County,America/Chicago,45.04,-98.09,US,0
25314,57479,Warner,SD,Brown County,America/Chicago,45.32,-98.49,US,607
25315,57481,Westport,SD,Brown County,,45.64,-98.49,US,0
25316,57501,Pierre,SD,Hughes County,,44.37,-100.32,US,14058
25317,57520,Agar,SD,Sully County,America/Chicago,44.83,-100.07,US,0
25318,57521,Belvidere,SD,Jackson County,America/Denver,43.83,-101.27,US,0
25319,57522,Blunt,SD,Hughes County,America/Chicago,44.51,-99.98,US,0
25320,57523,Burke,SD,Gregory County,America/Chicago,43.18,-99.29,US,912
25321,57528,Colome,SD,Tripp County,America/Chicago,43.26,-99.71,US,644
25322,57529,Dallas,SD,Tripp County,,43.23,-99.51,US,0
25323,57531,Draper,SD,Jones County,,43.92,-100.53,US,0
25324,57532,Fort Pierre,SD,Stanley County,,44.36,-100.37,US,2566
25325,57533,Gregory,SD,Gregory County,,43.23,-99.42,US,1609
25326,57534,Hamill,SD,Tripp County,America/Chicago,43.59,-99.67,US,0
25327,57536,Harrold,SD,Hughes County,America/Chicago,44.52,-99.73,US,0
25328,57537,Hayes,SD,Stanley County,,44.37,-101.02,US,0
25329,57538,Herrick,SD,Gregory County,America/Chicago,43.11,-99.18,US,0
25330,57540,Holabird,SD,Hyde County,America/Chicago,44.52,-99.59,US,0
25331,57541,Ideal,SD,Tripp County,America/Chicago,43.54,-99.9,US,0
25332,57543,Kadoka,SD,Jackson County,America/Denver,43.83,-101.5,US,696
25333,57544,Kennebec,SD,Lyman County,America/Chicago,43.9,-99.86,US,0
25334,57547,Long Valley,SD,Jackson County,America/Denver,43.46,-101.49,US,0
25335,57548,Lower Brule,SD,Lyman County,America/Chicago,44.07,-99.58,US,896
25336,57551,Martin,SD,Bennett County,,43.17,-101.72,US,1615
25337,57552,Midland,SD,Haakon County,America/Denver,44.07,-101.15,US,508
25338,57553,Milesville,SD,Haakon County,America/Denver,44.46,-101.68,US,0
25339,57555,Mission,SD,Todd County,America/Denver,43.3,-100.66,US,2297
25340,57559,Murdo,SD,Jones County,,43.88,-100.71,US,619
25341,57560,Norris,SD,Mellette County,America/Denver,43.46,-101.2,US,0
25342,57562,Okaton,SD,Jones County,,43.88,-100.89,US,0
25343,57563,Okreek,SD,Todd County,America/Denver,43.36,-100.38,US,0
25344,57564,Onida,SD,Sully County,America/Chicago,44.7,-100.06,US,870
25345,57566,Parmelee,SD,Todd County,America/Denver,43.32,-101.03,US,507
25346,57567,Philip,SD,Haakon County,America/Denver,44.04,-101.66,US,1216
25347,57568,Presho,SD,Lyman County,America/Chicago,43.9,-100.05,US,663
25348,57569,Reliance,SD,Lyman County,America/Chicago,43.88,-99.6,US,0
25349,57570,Rosebud,SD,Todd County,America/Denver,43.23,-100.83,US,1399
25350,57571,Saint Charles,SD,Gregory County,America/Chicago,43.12,-99.08,US,0
25351,57572,Saint Francis,SD,Todd County,America/Denver,43.14,-100.9,US,896
25352,57574,Tuthill,SD,Bennett County,America/Denver,43.15,-101.49,US,0
25353,57576,Vivian,SD,Lyman County,America/Chicago,43.92,-100.29,US,0
25354,57577,Wanblee,SD,Jackson County,America/Denver,43.57,-101.66,US,513
25355,57579,White River,SD,Mellette County,America/Denver,43.56,-100.74,US,873
25356,57580,Winner,SD,Tripp County,America/Chicago,43.37,-99.85,US,3617
25357,57584,Witten,SD,Tripp County,America/Chicago,43.43,-100.08,US,0
25358,57585,Wood,SD,Mellette County,America/Denver,43.49,-100.48,US,0
25359,57601,Mobridge,SD,Walworth County,America/Chicago,45.54,-100.43,US,3226
25360,57620,Bison,SD,Perkins County,America/Denver,45.52,-102.46,US,0
25361,57621,Bullhead,SD,Corson County,America/Denver,45.76,-101.08,US,0
25362,57622,Cherry Creek,SD,Ziebach County,America/Denver,44.6,-101.5,US,0
25363,57623,Dupree,SD,Ziebach County,America/Denver,45.04,-101.6,US,732
25364,57625,Eagle Butte,SD,Dewey County,America/Denver,45,-101.23,US,2743
25365,57626,Faith,SD,Meade County,America/Denver,45.02,-102.03,US,833
25366,57630,Glencross,SD,Dewey County,America/Denver,45.43,-100.88,US,0
25367,57631,Glenham,SD,Walworth County,America/Chicago,45.53,-100.27,US,0
25368,57632,Herreid,SD,Campbell County,America/Chicago,45.83,-100.07,US,565
25369,57633,Isabel,SD,Dewey County,,45.39,-101.42,US,0
25370,57634,Keldron,SD,Corson County,America/Denver,45.93,-101.8,US,0
25371,57636,Lantry,SD,Dewey County,America/Denver,45.02,-101.43,US,0
25372,57638,Lemmon,SD,Perkins County,,45.93,-102.15,US,1588
25373,57639,Little Eagle,SD,Corson County,America/Denver,45.68,-100.79,US,0
25374,57640,Lodgepole,SD,Perkins County,America/Denver,45.8,-102.66,US,0
25375,57641,Mc Intosh,SD,Corson County,America/Denver,45.92,-101.35,US,0
25376,57642,Mc Laughlin,SD,Corson County,America/Denver,45.81,-100.81,US,1133
25377,57644,Meadow,SD,Perkins County,,45.53,-102.21,US,0
25378,57645,Morristown,SD,Corson County,America/Denver,45.93,-101.71,US,0
25379,57646,Mound City,SD,Campbell County,America/Chicago,45.72,-100.06,US,0
25380,57648,Pollock,SD,Campbell County,America/Chicago,45.9,-100.29,US,431
25381,57649,Prairie City,SD,Perkins County,America/Denver,45.53,-102.8,US,0
25382,57650,Ralph,SD,Harding County,America/Denver,45.77,-103.06,US,0
25383,57651,Reva,SD,Harding County,,45.54,-103.08,US,0
25384,57652,Ridgeview,SD,Dewey County,America/Denver,45.08,-100.8,US,0
25385,57656,Timber Lake,SD,Dewey County,America/Denver,45.42,-101.07,US,650
25386,57657,Trail City,SD,Dewey County,America/Denver,45.47,-100.73,US,0
25387,57658,Wakpala,SD,Corson County,America/Denver,45.65,-100.53,US,0
25388,57659,Walker,SD,Corson County,America/Denver,45.91,-101.09,US,0
25389,57660,Watauga,SD,Corson County,America/Denver,45.92,-101.54,US,0
25390,57661,Whitehorse,SD,Dewey County,America/Denver,45.29,-100.92,US,0
25391,57701,Rapid City,SD,Pennington County,America/Denver,44.07,-103.23,US,31822
25392,57702,Rapid City,SD,Pennington County,America/Denver,44.07,-103.23,US,29801
25393,57703,Rapid City,SD,Pennington County,America/Denver,44.07,-103.23,US,12052
25394,57706,Ellsworth Afb,SD,Meade County,America/Denver,44.14,-103.07,US,2237
25395,57709,Rapid City,SD,Pennington County,America/Denver,44.07,-103.23,US,2528
25396,57714,Allen,SD,Bennett County,America/Denver,43.28,-101.92,US,0
25397,57716,Batesland,SD,Shannon County,America/Denver,43.12,-102.1,US,0
25398,57717,Belle Fourche,SD,Butte County,America/Denver,44.66,-103.85,US,6476
25399,57718,Black Hawk,SD,Meade County,America/Denver,44.16,-103.25,US,5845
25400,57719,Box Elder,SD,Pennington County,America/Denver,44.11,-103.07,US,4929
25401,57720,Buffalo,SD,Harding County,America/Denver,45.58,-103.54,US,591
25402,57722,Buffalo Gap,SD,Custer County,America/Denver,43.49,-103.31,US,0
25403,57724,Camp Crook,SD,Harding County,America/Denver,45.54,-103.97,US,0
25404,57725,Caputa,SD,Pennington County,America/Denver,43.99,-102.98,US,0
25405,57730,Custer,SD,Custer County,America/Denver,43.76,-103.6,US,4499
25406,57732,Deadwood,SD,Lawrence County,America/Denver,44.38,-103.72,US,2066
25407,57735,Edgemont,SD,Fall River County,America/Denver,43.29,-103.82,US,1011
25408,57737,Enning,SD,Meade County,America/Denver,44.57,-102.56,US,0
25409,57738,Fairburn,SD,Custer County,America/Denver,43.68,-103.2,US,0
25410,57741,Fort Meade,SD,Meade County,America/Denver,44.41,-103.47,US,0
25411,57744,Hermosa,SD,Custer County,,43.84,-103.19,US,1788
25412,57745,Hill City,SD,Pennington County,America/Denver,43.93,-103.57,US,1950
25413,57747,Hot Springs,SD,Fall River County,America/Denver,43.43,-103.48,US,4655
25414,57748,Howes,SD,Meade County,America/Denver,44.62,-102.04,US,0
25415,57750,Interior,SD,Jackson County,America/Denver,43.72,-101.98,US,0
25416,57751,Keystone,SD,Pennington County,America/Denver,43.89,-103.42,US,699
25417,57752,Kyle,SD,Shannon County,America/Denver,43.42,-102.16,US,1296
25418,57754,Lead,SD,Lawrence County,America/Denver,44.35,-103.76,US,3152
25419,57755,Ludlow,SD,Harding County,America/Denver,45.83,-103.38,US,0
25420,57756,Manderson,SD,Shannon County,America/Denver,43.23,-102.47,US,494
25421,57758,Mud Butte,SD,Meade County,,45,-102.87,US,0
25422,57759,Nemo,SD,Lawrence County,America/Denver,44.19,-103.5,US,0
25423,57760,Newell,SD,Butte County,America/Denver,44.71,-103.41,US,1048
25424,57761,New Underwood,SD,Pennington County,,44.09,-102.83,US,957
25425,57762,Nisland,SD,Butte County,America/Denver,44.67,-103.55,US,0
25426,57763,Oelrichs,SD,Fall River County,America/Denver,43.18,-103.23,US,0
25427,57764,Oglala,SD,Shannon County,America/Denver,43.18,-102.73,US,846
25428,57766,Oral,SD,Fall River County,America/Denver,43.4,-103.26,US,0
25429,57767,Owanka,SD,Pennington County,America/Denver,44.01,-102.58,US,0
25430,57769,Piedmont,SD,Meade County,America/Denver,44.23,-103.4,US,2978
25431,57770,Pine Ridge,SD,Shannon County,America/Denver,43.02,-102.55,US,3139
25432,57772,Porcupine,SD,Shannon County,America/Denver,43.27,-102.33,US,867
25433,57773,Pringle,SD,Custer County,America/Denver,43.6,-103.59,US,0
25434,57775,Quinn,SD,Pennington County,America/Denver,43.98,-102.12,US,0
25435,57776,Redig,SD,Harding County,America/Denver,45.27,-103.54,US,0
25436,57779,Saint Onge,SD,Lawrence County,America/Denver,44.56,-103.74,US,0
25437,57780,Scenic,SD,Pennington County,America/Denver,43.78,-102.55,US,0
25438,57782,Smithwick,SD,Fall River County,America/Denver,43.3,-103.22,US,0
25439,57783,Spearfish,SD,Lawrence County,America/Denver,44.48,-103.84,US,11707
25440,57785,Sturgis,SD,Meade County,,44.41,-103.51,US,7646
25441,57787,Union Center,SD,Meade County,America/Denver,44.56,-102.66,US,0
25442,57788,Vale,SD,Butte County,,44.61,-103.4,US,0
25443,57790,Wall,SD,Pennington County,America/Denver,43.99,-102.23,US,1059
25444,57791,Wasta,SD,Pennington County,,44.06,-102.44,US,0
25445,57792,White Owl,SD,Meade County,America/Denver,44.59,-102.42,US,0
25446,57793,Whitewood,SD,Lawrence County,America/Denver,44.46,-103.64,US,1555
25447,57794,Wounded Knee,SD,Shannon County,America/Denver,43.14,-102.36,US,0
25448,57799,Spearfish,SD,Lawrence County,America/Denver,44.48,-103.84,US,0
25449,58001,Abercrombie,ND,Richland County,America/Chicago,46.44,-96.72,US,0
25450,58002,Absaraka,ND,Cass County,America/Chicago,46.97,-97.39,US,0
25451,58004,Amenia,ND,Cass County,America/Chicago,47,-97.22,US,0
25452,58005,Argusville,ND,Cass County,America/Chicago,47.05,-96.94,US,643
25453,58006,Arthur,ND,Cass County,America/Chicago,47.1,-97.21,US,0
25454,58007,Ayr,ND,Cass County,America/Chicago,47.04,-97.49,US,0
25455,58008,Barney,ND,Richland County,America/Chicago,46.26,-96.99,US,0
25456,58009,Blanchard,ND,Traill County,America/Chicago,47.34,-97.21,US,0
25457,58011,Buffalo,ND,Cass County,America/Chicago,46.92,-97.55,US,0
25458,58012,Casselton,ND,Cass County,America/Chicago,46.9,-97.21,US,2157
25459,58013,Cayuga,ND,Sargent County,America/Chicago,46.07,-97.38,US,0
25460,58015,Christine,ND,Richland County,America/Chicago,46.57,-96.8,US,0
25461,58016,Clifford,ND,Traill County,America/Chicago,47.34,-97.4,US,0
25462,58017,Cogswell,ND,Sargent County,America/Chicago,46.1,-97.78,US,0
25463,58018,Colfax,ND,Richland County,America/Chicago,46.47,-96.87,US,0
25464,58021,Davenport,ND,Cass County,America/Chicago,46.71,-97.06,US,0
25465,58027,Enderlin,ND,Ransom County,,46.62,-97.59,US,1158
25466,58029,Erie,ND,Cass County,America/Chicago,47.11,-97.38,US,0
25467,58030,Fairmount,ND,Richland County,America/Chicago,46.05,-96.6,US,638
25468,58031,Fingal,ND,Barnes County,,46.76,-97.79,US,0
25469,58032,Forman,ND,Sargent County,America/Chicago,46.1,-97.63,US,577
25470,58033,Fort Ransom,ND,Ransom County,America/Chicago,46.52,-97.93,US,0
25471,58035,Galesburg,ND,Traill County,America/Chicago,47.27,-97.4,US,0
25472,58036,Gardner,ND,Cass County,America/Chicago,47.14,-96.96,US,0
25473,58038,Grandin,ND,Cass County,America/Chicago,47.23,-97,US,0
25474,58040,Gwinner,ND,Sargent County,America/Chicago,46.22,-97.65,US,865
25475,58041,Hankinson,ND,Richland County,America/Chicago,46.07,-96.89,US,1367
25476,58042,Harwood,ND,Cass County,America/Chicago,46.98,-96.87,US,1237
25477,58043,Havana,ND,Sargent County,America/Chicago,45.95,-97.61,US,0
25478,58045,Hillsboro,ND,Traill County,,47.4,-97.06,US,1883
25479,58046,Hope,ND,Steele County,,47.32,-97.71,US,501
25480,58047,Horace,ND,Cass County,America/Chicago,46.75,-96.9,US,3100
25481,58048,Hunter,ND,Cass County,America/Chicago,47.19,-97.21,US,0
25482,58049,Kathryn,ND,Barnes County,America/Chicago,46.67,-97.96,US,0
25483,58051,Kindred,ND,Cass County,America/Chicago,46.65,-97.02,US,1313
25484,58052,Leonard,ND,Cass County,,46.65,-97.24,US,521
25485,58053,Lidgerwood,ND,Richland County,,46.07,-97.14,US,1049
25486,58054,Lisbon,ND,Ransom County,America/Chicago,46.43,-97.68,US,2757
25487,58056,Luverne,ND,Steele County,America/Chicago,47.25,-97.93,US,0
25488,58057,Mcleod,ND,Richland County,America/Chicago,46.39,-97.29,US,0
25489,58058,Mantador,ND,Richland County,America/Chicago,46.16,-96.97,US,0
25490,58059,Mapleton,ND,Cass County,America/Chicago,46.89,-97.05,US,1078
25491,58060,Milnor,ND,Sargent County,America/Chicago,46.26,-97.45,US,1098
25492,58061,Mooreton,ND,Richland County,America/Chicago,46.26,-96.87,US,0
25493,58062,Nome,ND,Barnes County,America/Chicago,46.67,-97.81,US,0
25494,58063,Oriska,ND,Barnes County,America/Chicago,46.93,-97.78,US,0
25495,58064,Page,ND,Cass County,America/Chicago,47.15,-97.57,US,0
25496,58065,Pillsbury,ND,Barnes County,America/Chicago,47.2,-97.79,US,0
25497,58067,Rutland,ND,Sargent County,America/Chicago,46.05,-97.5,US,0
25498,58068,Sheldon,ND,Ransom County,America/Chicago,46.58,-97.49,US,0
25499,58069,Stirum,ND,Sargent County,America/Chicago,46.21,-97.8,US,0
25500,58071,Tower City,ND,Cass County,,46.92,-97.67,US,0
25501,58072,Valley City,ND,Barnes County,America/Chicago,46.92,-98,US,6422
25502,58074,Wahpeton,ND,Richland County,America/Chicago,46.26,-96.6,US,0
25503,58075,Wahpeton,ND,Richland County,America/Chicago,46.26,-96.6,US,6699
25504,58076,Wahpeton,ND,Richland County,America/Chicago,46.26,-96.6,US,0
25505,58077,Walcott,ND,Richland County,America/Chicago,46.55,-96.93,US,685
25506,58078,West Fargo,ND,Cass County,America/Chicago,46.87,-96.89,US,22386
25507,58079,Wheatland,ND,Cass County,America/Chicago,46.9,-97.34,US,0
25508,58081,Wyndmere,ND,Richland County,America/Chicago,46.26,-97.13,US,764
25509,58102,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,21874
25510,58103,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,36270
25511,58104,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,22549
25512,58105,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25513,58106,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,816
25514,58107,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,401
25515,58108,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25516,58109,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25517,58121,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25518,58122,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25519,58124,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25520,58125,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25521,58126,Fargo,ND,Cass County,America/Chicago,46.87,-96.81,US,0
25522,58201,Grand Forks,ND,Grand Forks County,America/Chicago,47.91,-97.07,US,28120
25523,58202,Grand Forks,ND,Grand Forks County,America/Chicago,47.91,-97.07,US,0
25524,58203,Grand Forks,ND,Grand Forks County,America/Chicago,47.91,-97.07,US,11071
25525,58204,Grand Forks Afb,ND,Grand Forks County,America/Chicago,47.96,-97.38,US,1605
25526,58205,Grand Forks Afb,ND,Grand Forks County,America/Chicago,47.96,-97.38,US,0
25527,58206,Grand Forks,ND,Grand Forks County,America/Chicago,47.91,-97.07,US,0
25528,58207,Grand Forks,ND,Grand Forks County,America/Chicago,47.91,-97.07,US,285
25529,58208,Grand Forks,ND,Grand Forks County,America/Chicago,47.91,-97.07,US,525
25530,58210,Adams,ND,Walsh County,America/Chicago,48.41,-98.07,US,0
25531,58212,Aneta,ND,Nelson County,America/Chicago,47.67,-97.98,US,0
25532,58214,Arvilla,ND,Grand Forks County,America/Chicago,47.91,-97.49,US,0
25533,58216,Bathgate,ND,Pembina County,America/Chicago,48.88,-97.47,US,0
25534,58218,Buxton,ND,Traill County,America/Chicago,47.6,-97.09,US,655
25535,58219,Caledonia,ND,Traill County,America/Chicago,47.45,-96.88,US,0
25536,58220,Cavalier,ND,Pembina County,America/Chicago,48.79,-97.62,US,2081
25537,58222,Crystal,ND,Pembina County,America/Chicago,48.59,-97.66,US,0
25538,58223,Cummings,ND,Traill County,America/Chicago,47.51,-97.07,US,0
25539,58224,Dahlen,ND,Nelson County,America/Chicago,48.15,-97.92,US,0
25540,58225,Drayton,ND,Pembina County,,48.56,-97.17,US,1004
25541,58227,Edinburg,ND,Walsh County,,48.49,-97.86,US,474
25542,58228,Emerado,ND,Grand Forks County,America/Chicago,47.92,-97.36,US,781
25543,58229,Fairdale,ND,Walsh County,America/Chicago,48.48,-98.23,US,0
25544,58230,Finley,ND,Steele County,America/Chicago,47.51,-97.83,US,606
25545,58231,Fordville,ND,Walsh County,,48.21,-97.79,US,0
25546,58233,Forest River,ND,Walsh County,America/Chicago,48.21,-97.47,US,0
25547,58235,Gilby,ND,Grand Forks County,America/Chicago,48.08,-97.46,US,0
25548,58236,Glasston,ND,Pembina County,America/Chicago,48.7,-97.44,US,0
25549,58237,Grafton,ND,Walsh County,America/Chicago,48.41,-97.4,US,4532
25550,58238,Hamilton,ND,Pembina County,America/Chicago,48.8,-97.45,US,0
25551,58239,Hannah,ND,Cavalier County,America/Chicago,48.97,-98.69,US,0
25552,58240,Hatton,ND,Steele County,America/Chicago,47.63,-97.45,US,1040
25553,58241,Hensel,ND,Pembina County,America/Chicago,48.68,-97.66,US,0
25554,58243,Hoople,ND,Walsh County,America/Chicago,48.53,-97.63,US,506
25555,58244,Inkster,ND,Grand Forks County,America/Chicago,48.15,-97.64,US,0
25556,58249,Langdon,ND,Cavalier County,America/Chicago,48.76,-98.37,US,2345
25557,58250,Lankin,ND,Walsh County,America/Chicago,48.31,-97.92,US,0
25558,58251,Larimore,ND,Grand Forks County,America/Chicago,47.9,-97.62,US,1765
25559,58254,Mcville,ND,Nelson County,America/Chicago,47.76,-98.17,US,447
25560,58255,Maida,ND,Cavalier County,America/Chicago,48.99,-98.36,US,0
25561,58256,Manvel,ND,Grand Forks County,America/Chicago,48.07,-97.17,US,786
25562,58257,Mayville,ND,Traill County,America/Chicago,47.5,-97.32,US,1638
25563,58258,Mekinock,ND,Grand Forks County,America/Chicago,48.01,-97.36,US,0
25564,58259,Michigan,ND,Nelson County,America/Chicago,48.02,-98.11,US,417
25565,58260,Milton,ND,Cavalier County,America/Chicago,48.62,-98.04,US,0
25566,58261,Minto,ND,Walsh County,America/Chicago,48.29,-97.37,US,955
25567,58262,Mountain,ND,Pembina County,America/Chicago,48.68,-97.86,US,0
25568,58265,Neche,ND,Pembina County,America/Chicago,48.98,-97.55,US,456
25569,58266,Niagara,ND,Grand Forks County,America/Chicago,47.99,-97.87,US,0
25570,58267,Northwood,ND,Grand Forks County,America/Chicago,47.73,-97.56,US,1250
25571,58269,Osnabrock,ND,Cavalier County,America/Chicago,48.67,-98.14,US,0
25572,58270,Park River,ND,Walsh County,America/Chicago,48.39,-97.74,US,1635
25573,58271,Pembina,ND,Pembina County,America/Chicago,48.96,-97.24,US,725
25574,58272,Petersburg,ND,Nelson County,America/Chicago,48.01,-97.99,US,0
25575,58273,Pisek,ND,Walsh County,America/Chicago,48.31,-97.71,US,0
25576,58274,Portland,ND,Traill County,America/Chicago,47.49,-97.36,US,866
25577,58275,Reynolds,ND,Grand Forks County,,47.67,-97.1,US,719
25578,58276,Saint Thomas,ND,Pembina County,America/Chicago,48.62,-97.44,US,477
25579,58277,Sharon,ND,Steele County,America/Chicago,47.59,-97.89,US,0
25580,58278,Thompson,ND,Grand Forks County,America/Chicago,47.77,-97.1,US,1803
25581,58281,Wales,ND,Cavalier County,America/Chicago,48.89,-98.6,US,0
25582,58282,Walhalla,ND,Pembina County,America/Chicago,48.92,-97.91,US,1224
25583,58301,Devils Lake,ND,Ramsey County,America/Chicago,48.11,-98.87,US,8122
25584,58310,Agate,ND,Rolette County,America/Chicago,48.57,-99.66,US,0
25585,58311,Alsen,ND,Cavalier County,America/Chicago,48.62,-98.7,US,0
25586,58313,Balta,ND,Pierce County,America/Chicago,48.16,-100.03,US,0
25587,58316,Belcourt,ND,Rolette County,America/Chicago,48.84,-99.74,US,4500
25588,58317,Bisbee,ND,Towner County,America/Chicago,48.62,-99.37,US,0
25589,58318,Bottineau,ND,Bottineau County,America/Chicago,48.82,-100.44,US,3196
25590,58319,Bremen,ND,Wells County,America/Chicago,47.72,-99.36,US,0
25591,58321,Brocket,ND,Ramsey County,,48.21,-98.35,US,0
25592,58323,Calvin,ND,Cavalier County,America/Chicago,48.85,-98.93,US,0
25593,58324,Cando,ND,Towner County,America/Chicago,48.48,-99.2,US,1196
25594,58325,Churchs Ferry,ND,Ramsey County,America/Chicago,48.26,-99.19,US,0
25595,58327,Crary,ND,Ramsey County,America/Chicago,48.07,-98.64,US,0
25596,58329,Dunseith,ND,Rolette County,America/Chicago,48.81,-100.06,US,2052
25597,58330,Edmore,ND,Ramsey County,America/Chicago,48.41,-98.45,US,0
25598,58331,Egeland,ND,Towner County,America/Chicago,48.62,-99.09,US,0
25599,58332,Esmond,ND,Benson County,America/Chicago,48.03,-99.76,US,0
25600,58335,Fort Totten,ND,Benson County,America/Chicago,47.97,-98.99,US,1152
25601,58338,Hampden,ND,Ramsey County,America/Chicago,48.53,-98.65,US,0
25602,58339,Hansboro,ND,Towner County,America/Chicago,48.95,-99.38,US,0
25603,58341,Harvey,ND,Wells County,,47.77,-99.93,US,2255
25604,58343,Knox,ND,Benson County,America/Chicago,48.34,-99.68,US,0
25605,58344,Lakota,ND,Nelson County,,48.04,-98.34,US,895
25606,58345,Lawton,ND,Ramsey County,America/Chicago,48.3,-98.36,US,0
25607,58346,Leeds,ND,Benson County,America/Chicago,48.28,-99.43,US,579
25608,58348,Maddock,ND,Benson County,America/Chicago,47.96,-99.52,US,687
25609,58351,Minnewaukan,ND,Benson County,America/Chicago,48.06,-99.25,US,0
25610,58352,Munich,ND,Cavalier County,America/Chicago,48.66,-98.83,US,0
25611,58353,Mylo,ND,Rolette County,America/Chicago,48.63,-99.61,US,0
25612,58355,Nekoma,ND,Cavalier County,America/Chicago,48.57,-98.37,US,0
25613,58356,New Rockford,ND,Eddy County,America/Chicago,47.68,-99.13,US,1409
25614,58357,Oberon,ND,Benson County,America/Chicago,47.92,-99.2,US,0
25615,58361,Pekin,ND,Nelson County,America/Chicago,47.79,-98.32,US,0
25616,58362,Penn,ND,Ramsey County,America/Chicago,48.22,-99.08,US,0
25617,58363,Perth,ND,Towner County,America/Chicago,48.71,-99.45,US,0
25618,58365,Rocklake,ND,Towner County,America/Chicago,48.79,-99.24,US,0
25619,58366,Rolette,ND,Rolette County,America/Chicago,48.66,-99.84,US,820
25620,58367,Rolla,ND,Rolette County,America/Chicago,48.85,-99.61,US,1619
25621,58368,Rugby,ND,Pierce County,,48.36,-99.99,US,3060
25622,58369,Saint John,ND,Rolette County,America/Chicago,48.94,-99.71,US,653
25623,58370,Saint Michael,ND,Benson County,America/Chicago,47.94,-98.9,US,783
25624,58372,Sarles,ND,Cavalier County,America/Chicago,48.94,-98.99,US,0
25625,58374,Sheyenne,ND,Eddy County,,47.82,-99.11,US,440
25626,58377,Starkweather,ND,Ramsey County,,48.45,-98.87,US,0
25627,58379,Tokio,ND,Benson County,America/Chicago,47.92,-98.81,US,0
25628,58380,Tolna,ND,Nelson County,,47.82,-98.43,US,0
25629,58381,Warwick,ND,Benson County,America/Chicago,47.85,-98.7,US,0
25630,58382,Webster,ND,Ramsey County,America/Chicago,48.28,-98.87,US,0
25631,58384,Willow City,ND,Bottineau County,,48.6,-100.29,US,511
25632,58385,Wolford,ND,Pierce County,America/Chicago,48.49,-99.7,US,0
25633,58386,York,ND,Benson County,America/Chicago,48.31,-99.57,US,0
25634,58401,Jamestown,ND,Stutsman County,America/Chicago,46.91,-98.69,US,13269
25635,58402,Jamestown,ND,Stutsman County,America/Chicago,46.91,-98.69,US,706
25636,58405,Jamestown,ND,Stutsman County,America/Chicago,46.91,-98.69,US,0
25637,58413,Ashley,ND,McIntosh County,America/Chicago,46.03,-99.37,US,987
25638,58415,Berlin,ND,Lamoure County,America/Chicago,46.37,-98.48,US,0
25639,58416,Binford,ND,Griggs County,America/Chicago,47.55,-98.34,US,0
25640,58418,Bowdon,ND,Wells County,America/Chicago,47.46,-99.7,US,0
25641,58420,Buchanan,ND,Stutsman County,America/Chicago,47.06,-98.82,US,0
25642,58421,Carrington,ND,Foster County,America/Chicago,47.45,-99.12,US,2471
25643,58422,Cathay,ND,Wells County,America/Chicago,47.55,-99.41,US,0
25644,58423,Chaseley,ND,Wells County,America/Chicago,47.45,-99.8,US,0
25645,58424,Cleveland,ND,Stutsman County,America/Chicago,46.89,-99.12,US,0
25646,58425,Cooperstown,ND,Griggs County,America/Chicago,47.44,-98.12,US,1256
25647,58426,Courtenay,ND,Stutsman County,America/Chicago,47.22,-98.56,US,0
25648,58428,Dawson,ND,Kidder County,America/Chicago,46.86,-99.75,US,0
25649,58429,Dazey,ND,Barnes County,America/Chicago,47.18,-98.2,US,0
25650,58430,Denhoff,ND,Sheridan County,America/Chicago,47.48,-100.26,US,0
25651,58431,Dickey,ND,Lamoure County,America/Chicago,46.53,-98.46,US,0
25652,58433,Edgeley,ND,Lamoure County,,46.36,-98.71,US,957
25653,58436,Ellendale,ND,Dickey County,America/Chicago,46,-98.52,US,1494
25654,58438,Fessenden,ND,Wells County,America/Chicago,47.64,-99.62,US,614
25655,58439,Forbes,ND,Dickey County,America/Chicago,45.94,-98.78,US,0
25656,58440,Fredonia,ND,Logan County,,46.32,-99.09,US,0
25657,58441,Fullerton,ND,Dickey County,America/Chicago,46.16,-98.42,US,0
